year,month,metro,city,houseCnt,powerUsage,bill,latitude,longitude
2022,3,대전광역시,서구,254420,208.74,21312,36.3577577,127.3867458
2022,3,대전광역시,대덕구,96243,204.63,21462,36.3577577,127.3867458
2022,3,대전광역시,유성구,181942,221.34,23062,36.3577577,127.3867458
2022,4,대전광역시,중구,122283,215.94,22370,36.3577577,127.3867458
2022,4,대전광역시,동구,135867,197.69,19960,36.3577577,127.3867458
2022,4,대전광역시,대덕구,96229,211.64,21639,36.3577577,127.3867458
2022,4,대전광역시,유성구,181938,229.71,23978,36.3577577,127.3867458
2022,4,대전광역시,서구,254360,216.49,21853,36.3577577,127.3867458
2022,5,대전광역시,서구,254319,194.07,19118,36.3577577,127.3867458
2022,5,대전광역시,동구,135674,176.62,17353,36.3577577,127.3867458
2022,5,대전광역시,중구,122333,194.04,19391,36.3577577,127.3867458
2022,5,대전광역시,유성구,182619,208.7,21259,36.3577577,127.3867458
2022,5,대전광역시,대덕구,96227,188.43,18834,36.3577577,127.3867458
2022,6,대전광역시,대덕구,96215,193.54,19585,36.3577577,127.3867458
2022,6,대전광역시,서구,254173,199.67,19873,36.3577577,127.3867458
2022,6,대전광역시,동구,135609,182.75,18045,36.3577577,127.3867458
2022,6,대전광역시,중구,122343,202.45,20535,36.3577577,127.3867458
2022,6,대전광역시,유성구,184215,216.92,22434,36.3577577,127.3867458
2022,7,대전광역시,유성구,184208,276.64,31243,36.3577577,127.3867458
2022,7,대전광역시,동구,135550,234.17,25166,36.3577577,127.3867458
2022,7,대전광역시,중구,122235,262.1,28731,36.3577577,127.3867458
2022,7,대전광역시,서구,254170,250.78,27138,36.3577577,127.3867458
2022,7,대전광역시,대덕구,96215,238.33,25174,36.3577577,127.3867458
2022,8,대전광역시,서구,252890,307.5,33284,36.3577577,127.3867458
2022,8,대전광역시,유성구,184255,331.67,37895,36.3577577,127.3867458
2022,8,대전광역시,동구,135614,268.28,28607,36.3577577,127.3867458
2022,8,대전광역시,중구,122187,303.27,33263,36.3577577,127.3867458
2022,8,대전광역시,대덕구,96318,290.95,31253,36.3577577,127.3867458
2022,9,대전광역시,중구,122036,245.68,25255,36.3577577,127.3867458
2022,9,대전광역시,유성구,184340,277.83,30187,36.3577577,127.3867458
2022,9,대전광역시,대덕구,96397,254.33,26608,36.3577577,127.3867458
2022,9,대전광역시,서구,252876,267.23,27586,36.3577577,127.3867458
2022,9,대전광역시,동구,135700,227.01,23047,36.3577577,127.3867458
2022,10,대전광역시,동구,135719,185.85,19371,36.3577577,127.3867458
2022,10,대전광역시,서구,252953,205.71,21450,36.3577577,127.3867458
2022,10,대전광역시,유성구,184358,216.57,23370,36.3577577,127.3867458
2022,10,대전광역시,대덕구,96481,198.1,20948,36.3577577,127.3867458
2022,10,대전광역시,중구,122033,201.86,21377,36.3577577,127.3867458
2022,11,대전광역시,중구,121964,208.94,23369,36.3577577,127.3867458
2022,11,대전광역시,유성구,186233,215.94,24604,36.3577577,127.3867458
2022,11,대전광역시,동구,136243,186.23,20566,36.3577577,127.3867458
2022,11,대전광역시,서구,253376,204.36,22551,36.3577577,127.3867458
2022,11,대전광역시,대덕구,96513,197.66,21980,36.3577577,127.3867458
2022,12,대전광역시,서구,253521,212.13,23654,36.3577577,127.3867458
2022,12,대전광역시,중구,121759,223.23,25697,36.3577577,127.3867458
2022,12,대전광역시,동구,136239,195.77,21948,36.3577577,127.3867458
2022,12,대전광역시,유성구,186555,224.67,25900,36.3577577,127.3867458
2022,12,대전광역시,대덕구,96541,206.25,23030,36.3577577,127.3867458
2022,1,울산광역시,울주군,124281,235.53,27593,35.5376797,129.328012
2022,1,울산광역시,북구,99014,284.01,31952,35.5376797,129.328012
2022,1,울산광역시,중구,109056,254.58,30256,35.5376797,129.328012
2022,1,울산광역시,동구,79411,239.87,27194,35.5376797,129.328012
2022,1,울산광역시,남구,167557,245.28,28519,35.5376797,129.328012
2022,2,울산광역시,동구,77501,242.76,28404,35.5376797,129.328012
2022,2,울산광역시,울주군,123491,236.81,28174,35.5376797,129.328012
2022,2,울산광역시,남구,165136,248.81,29549,35.5376797,129.328012
2022,2,울산광역시,북구,98220,288.59,32979,35.5376797,129.328012
2022,2,울산광역시,중구,105919,258.75,31684,35.5376797,129.328012
2022,3,울산광역시,남구,165124,219,23949,35.5376797,129.328012
2022,3,울산광역시,울주군,123560,207.41,22845,35.5376797,129.328012
2022,3,울산광역시,중구,105784,226.59,25351,35.5376797,129.328012
2022,3,울산광역시,동구,77485,213.97,23002,35.5376797,129.328012
2022,3,울산광역시,북구,98275,254.17,26734,35.5376797,129.328012
2022,4,울산광역시,남구,165575,226.3,24476,35.5376797,129.328012
2022,4,울산광역시,울주군,123531,214.63,23301,35.5376797,129.328012
2022,4,울산광역시,동구,77498,223.48,23956,35.5376797,129.328012
2022,4,울산광역시,북구,98303,264.66,27566,35.5376797,129.328012
2022,4,울산광역시,중구,105683,233.68,25915,35.5376797,129.328012
2022,5,울산광역시,중구,105620,210.42,22584,35.5376797,129.328012
2022,5,울산광역시,남구,165419,204.98,21633,35.5376797,129.328012
2022,5,울산광역시,동구,77464,203.03,21100,35.5376797,129.328012
2022,5,울산광역시,북구,98317,241.5,24617,35.5376797,129.328012
2022,5,울산광역시,울주군,123584,193.53,20649,35.5376797,129.328012
2022,6,울산광역시,중구,105615,217.1,23648,35.5376797,129.328012
2022,6,울산광역시,울주군,123566,197.36,21195,35.5376797,129.328012
2022,6,울산광역시,동구,77445,205.41,21425,35.5376797,129.328012
2022,6,울산광역시,북구,98155,250.63,25851,35.5376797,129.328012
2022,6,울산광역시,남구,165515,215.01,23167,35.5376797,129.328012
2022,7,울산광역시,남구,165415,272.1,31713,35.5376797,129.328012
2022,7,울산광역시,중구,105560,267.15,31233,35.5376797,129.328012
2022,7,울산광역시,울주군,123592,238.28,26357,35.5376797,129.328012
2022,7,울산광역시,동구,77412,239.89,25707,35.5376797,129.328012
2022,7,울산광역시,북구,98198,305.52,33295,35.5376797,129.328012
2022,8,울산광역시,북구,98256,372.11,41689,35.5376797,129.328012
2022,8,울산광역시,중구,105535,324.11,38375,35.5376797,129.328012
2022,8,울산광역시,남구,165679,326.67,38341,35.5376797,129.328012
2022,8,울산광역시,동구,78685,284.76,30661,35.5376797,129.328012
2022,8,울산광역시,울주군,122742,291.91,32418,35.5376797,129.328012
2022,9,울산광역시,동구,79955,250.76,26662,35.5376797,129.328012
2022,9,울산광역시,남구,165582,283.53,32236,35.5376797,129.328012
2022,9,울산광역시,울주군,123725,257.56,28308,35.5376797,129.328012
2022,9,울산광역시,중구,105496,285.47,33150,35.5376797,129.328012
2022,9,울산광역시,북구,99099,317.77,34457,35.5376797,129.328012
2022,10,울산광역시,북구,99140,248.5,26296,35.5376797,129.328012
2022,10,울산광역시,남구,165558,214.2,23743,35.5376797,129.328012
2022,10,울산광역시,동구,79905,203.21,22188,35.5376797,129.328012
2022,10,울산광역시,울주군,123703,202.59,22334,35.5376797,129.328012
2022,10,울산광역시,중구,105497,215.99,24203,35.5376797,129.328012
2022,11,울산광역시,중구,105492,218.32,25798,35.5376797,129.328012
2022,11,울산광역시,북구,99176,252.36,28285,35.5376797,129.328012
2022,11,울산광역시,동구,79940,203.83,23459,35.5376797,129.328012
2022,11,울산광역시,남구,166235,212.99,24835,35.5376797,129.328012
2022,11,울산광역시,울주군,123775,204.96,24102,35.5376797,129.328012
2022,12,울산광역시,남구,166124,220.19,25983,35.5376797,129.328012
2022,12,울산광역시,북구,99157,259.06,29405,35.5376797,129.328012
2022,12,울산광역시,동구,79926,209.5,24380,35.5376797,129.328012
2022,12,울산광역시,중구,105445,228.02,27406,35.5376797,129.328012
2022,12,울산광역시,울주군,123753,213.69,25443,35.5376797,129.328012
2022,1,세종특별자치시, ,185670,282.32,33156,36.6012263,127.2982087
2022,2,세종특별자치시, ,185657,288.78,34577,36.6012263,127.2982087
2022,3,세종특별자치시, ,185680,256.63,27568,36.6012263,127.2982087
2022,4,세종특별자치시, ,185889,269.7,29213,36.6012263,127.2982087
2022,5,세종특별자치시, ,186004,242.57,25336,36.6012263,127.2982087
2022,6,세종특별자치시, ,186053,248.33,26127,36.6012263,127.2982087
2022,7,세종특별자치시, ,186157,291.24,33259,36.6012263,127.2982087
2022,8,세종특별자치시, ,186228,380.51,45286,36.6012263,127.2982087
2022,9,세종특별자치시, ,187301,352.45,40773,36.6012263,127.2982087
2022,10,세종특별자치시, ,187877,259.96,28261,36.6012263,127.2982087
2022,11,세종특별자치시, ,187952,257.61,29768,36.6012263,127.2982087
2022,12,세종특별자치시, ,188036,263.05,30522,36.6012263,127.2982087
2022,1,경기도,수원시 팔달구,107986,228.01,26627,37.4142849,127.4681396
2022,1,경기도,안양시 동안구,130728,284.28,32052,37.4142849,127.4681396
2022,1,경기도,부천시,383501,264.39,31489,37.4142849,127.4681396
2022,1,경기도,광명시,110890,285.47,32877,37.4142849,127.4681396
2022,1,경기도,동두천시,50110,258.84,30153,37.4142849,127.4681396
2022,1,경기도,하남시,141108,289.79,35003,37.4142849,127.4681396
2022,1,경기도,용인시 처인구,132536,261.54,33133,37.4142849,127.4681396
2022,1,경기도,용인시 기흥구,178032,323.08,40186,37.4142849,127.4681396
2022,1,경기도,여주시,65153,235.72,30627,37.4142849,127.4681396
2022,1,경기도,성남시 중원구,107848,233.92,27486,37.4142849,127.4681396
2022,1,경기도,광주시,187461,280.83,36536,37.4142849,127.4681396
2022,1,경기도,양평군,71184,250.94,37000,37.4142849,127.4681396
2022,1,경기도,수원시 장안구,130087,252.43,29709,37.4142849,127.4681396
2022,1,경기도,수원시 영통구,165296,277.43,32838,37.4142849,127.4681396
2022,1,경기도,의정부시,220617,274.96,31109,37.4142849,127.4681396
2022,1,경기도,의왕시,67322,303.61,36429,37.4142849,127.4681396
2022,1,경기도,포천시,82817,240.25,31072,37.4142849,127.4681396
2022,1,경기도,연천군,27005,209.98,28195,37.4142849,127.4681396
2022,1,경기도,수원시 권선구,180399,268.95,31472,37.4142849,127.4681396
2022,1,경기도,안양시 만안구,110804,266.48,31265,37.4142849,127.4681396
2022,1,경기도,용인시 수지구,141719,346.3,44231,37.4142849,127.4681396
2022,1,경기도,김포시,211097,322.75,40584,37.4142849,127.4681396
2022,1,경기도,양주시,112983,287.9,34623,37.4142849,127.4681396
2022,1,경기도,안산시 단원구,173700,239.47,27209,37.4142849,127.4681396
2022,1,경기도,고양시 덕양구,184558,268.16,31316,37.4142849,127.4681396
2022,1,경기도,시흥시,267821,260.43,29734,37.4142849,127.4681396
2022,1,경기도,안성시,115580,235.43,27733,37.4142849,127.4681396
2022,1,경기도,성남시 수정구,123438,238.68,28352,37.4142849,127.4681396
2022,1,경기도,성남시 분당구,198077,308.25,38308,37.4142849,127.4681396
2022,1,경기도,평택시,340824,244.56,28981,37.4142849,127.4681396
2022,1,경기도,고양시 일산서구,118504,316.27,38419,37.4142849,127.4681396
2022,1,경기도,오산시,124699,252.15,28308,37.4142849,127.4681396
2022,1,경기도,안산시 상록구,185019,234.1,27601,37.4142849,127.4681396
2022,1,경기도,구리시,84961,288.91,33658,37.4142849,127.4681396
2022,1,경기도,군포시,119942,275.23,31581,37.4142849,127.4681396
2022,1,경기도,가평군,39494,227.9,31884,37.4142849,127.4681396
2022,1,경기도,고양시 일산동구,134585,293.58,36633,37.4142849,127.4681396
2022,1,경기도,과천시,16376,264.16,33220,37.4142849,127.4681396
2022,1,경기도,남양주시,317046,306.47,37723,37.4142849,127.4681396
2022,1,경기도,파주시,226120,284.46,35414,37.4142849,127.4681396
2022,1,경기도,이천시,119059,251.09,31263,37.4142849,127.4681396
2022,1,경기도,화성시,434084,280.17,33750,37.4142849,127.4681396
2022,2,경기도,성남시 분당구,198105,300.61,36714,37.4142849,127.4681396
2022,2,경기도,동두천시,50104,250.52,28712,37.4142849,127.4681396
2022,2,경기도,시흥시,268294,258.82,29423,37.4142849,127.4681396
2022,2,경기도,이천시,119290,249.33,31152,37.4142849,127.4681396
2022,2,경기도,광주시,187530,281.21,36690,37.4142849,127.4681396
2022,2,경기도,의정부시,220592,277.35,31568,37.4142849,127.4681396
2022,2,경기도,용인시 수지구,142257,346.11,44279,37.4142849,127.4681396
2022,2,경기도,화성시,435360,279.25,33607,37.4142849,127.4681396
2022,2,경기도,가평군,39546,222.28,31140,37.4142849,127.4681396
2022,2,경기도,수원시 팔달구,108150,225.36,25986,37.4142849,127.4681396
2022,2,경기도,성남시 수정구,123366,234.62,27493,37.4142849,127.4681396
2022,2,경기도,성남시 중원구,107584,233.47,27305,37.4142849,127.4681396
2022,2,경기도,부천시,383482,259.23,30474,37.4142849,127.4681396
2022,2,경기도,과천시,29403,271.73,35638,37.4142849,127.4681396
2022,2,경기도,의왕시,67345,305.16,36785,37.4142849,127.4681396
2022,2,경기도,용인시 기흥구,178009,321.74,39941,37.4142849,127.4681396
2022,2,경기도,양평군,71280,247.61,36974,37.4142849,127.4681396
2022,2,경기도,수원시 장안구,130143,246.47,28640,37.4142849,127.4681396
2022,2,경기도,수원시 권선구,180350,267.89,30985,37.4142849,127.4681396
2022,2,경기도,평택시,344060,243.49,28929,37.4142849,127.4681396
2022,2,경기도,오산시,124747,250.29,28030,37.4142849,127.4681396
2022,2,경기도,여주시,65179,234.83,30723,37.4142849,127.4681396
2022,2,경기도,안양시 동안구,130727,284.38,32948,37.4142849,127.4681396
2022,2,경기도,안산시 단원구,173627,237.16,26557,37.4142849,127.4681396
2022,2,경기도,고양시 일산동구,134560,282.08,34343,37.4142849,127.4681396
2022,2,경기도,양주시,113045,276.8,32832,37.4142849,127.4681396
2022,2,경기도,연천군,27048,206.36,27932,37.4142849,127.4681396
2022,2,경기도,안양시 만안구,110721,267.05,31425,37.4142849,127.4681396
2022,2,경기도,광명시,110908,279.57,31513,37.4142849,127.4681396
2022,2,경기도,안산시 상록구,184966,231.14,26771,37.4142849,127.4681396
2022,2,경기도,하남시,142275,287.48,34411,37.4142849,127.4681396
2022,2,경기도,고양시 덕양구,184717,262.1,29969,37.4142849,127.4681396
2022,2,경기도,고양시 일산서구,118483,306.48,36436,37.4142849,127.4681396
2022,2,경기도,남양주시,317482,307.56,37848,37.4142849,127.4681396
2022,2,경기도,안성시,115661,236.03,28037,37.4142849,127.4681396
2022,2,경기도,수원시 영통구,165284,271.87,31681,37.4142849,127.4681396
2022,2,경기도,구리시,85563,278.34,31601,37.4142849,127.4681396
2022,2,경기도,군포시,119983,275.57,31661,37.4142849,127.4681396
2022,2,경기도,용인시 처인구,132659,258.98,32867,37.4142849,127.4681396
2022,2,경기도,파주시,229214,275.9,33820,37.4142849,127.4681396
2022,2,경기도,김포시,211654,326.31,41458,37.4142849,127.4681396
2022,2,경기도,포천시,82871,237.59,30953,37.4142849,127.4681396
2022,3,경기도,부천시,383413,232.92,25442,37.4142849,127.4681396
2022,3,경기도,동두천시,50125,221.3,23058,37.4142849,127.4681396
2022,3,경기도,구리시,85810,252.04,26647,37.4142849,127.4681396
2022,3,경기도,안양시 만안구,110696,233.23,25019,37.4142849,127.4681396
2022,3,경기도,남양주시,318131,270.96,30233,37.4142849,127.4681396
2022,3,경기도,군포시,121488,240.74,25193,37.4142849,127.4681396
2022,3,경기도,용인시 기흥구,178194,282.89,31682,37.4142849,127.4681396
2022,3,경기도,파주시,229434,248.21,28335,37.4142849,127.4681396
2022,3,경기도,김포시,212013,285.73,32815,37.4142849,127.4681396
2022,3,경기도,양주시,113103,245.73,26864,37.4142849,127.4681396
2022,3,경기도,수원시 권선구,180826,236.63,25214,37.4142849,127.4681396
2022,3,경기도,의정부시,220638,241.7,25112,37.4142849,127.4681396
2022,3,경기도,광명시,110696,253.18,26803,37.4142849,127.4681396
2022,3,경기도,시흥시,270109,226.48,23505,37.4142849,127.4681396
2022,3,경기도,용인시 수지구,142290,306.4,35901,37.4142849,127.4681396
2022,3,경기도,화성시,435434,248.65,27499,37.4142849,127.4681396
2022,3,경기도,여주시,65271,199.13,23745,37.4142849,127.4681396
2022,3,경기도,가평군,39621,188.05,23828,37.4142849,127.4681396
2022,3,경기도,양평군,71346,207.36,28084,37.4142849,127.4681396
2022,3,경기도,성남시 수정구,123377,208.36,22632,37.4142849,127.4681396
2022,3,경기도,이천시,119498,213.76,24152,37.4142849,127.4681396
2022,3,경기도,연천군,27043,171.95,21289,37.4142849,127.4681396
2022,3,경기도,수원시 영통구,165339,249.4,27266,37.4142849,127.4681396
2022,3,경기도,안양시 동안구,130149,259.31,28079,37.4142849,127.4681396
2022,3,경기도,오산시,124808,223.82,23189,37.4142849,127.4681396
2022,3,경기도,용인시 처인구,132699,225.02,26015,37.4142849,127.4681396
2022,3,경기도,성남시 분당구,198218,274.4,31343,37.4142849,127.4681396
2022,3,경기도,평택시,343627,213.11,22957,37.4142849,127.4681396
2022,3,경기도,고양시 덕양구,185960,238.66,25797,37.4142849,127.4681396
2022,3,경기도,고양시 일산서구,118519,281.63,31529,37.4142849,127.4681396
2022,3,경기도,하남시,142287,254.99,27903,37.4142849,127.4681396
2022,3,경기도,안성시,115828,203.24,21972,37.4142849,127.4681396
2022,3,경기도,수원시 팔달구,108123,198.4,21118,37.4142849,127.4681396
2022,3,경기도,안산시 상록구,185126,204.96,21645,37.4142849,127.4681396
2022,3,경기도,과천시,29723,242.84,29418,37.4142849,127.4681396
2022,3,경기도,의왕시,67365,268.83,29794,37.4142849,127.4681396
2022,3,경기도,광주시,187716,242.93,28645,37.4142849,127.4681396
2022,3,경기도,포천시,82931,202.11,23574,37.4142849,127.4681396
2022,3,경기도,수원시 장안구,130299,224.46,24583,37.4142849,127.4681396
2022,3,경기도,성남시 중원구,107450,204.87,21973,37.4142849,127.4681396
2022,3,경기도,안산시 단원구,173689,211.75,22040,37.4142849,127.4681396
2022,3,경기도,고양시 일산동구,134581,262.96,30511,37.4142849,127.4681396
2022,4,경기도,성남시 수정구,122477,210.15,22411,37.4142849,127.4681396
2022,4,경기도,성남시 분당구,197947,278.39,31361,37.4142849,127.4681396
2022,4,경기도,고양시 일산서구,118170,281.53,30844,37.4142849,127.4681396
2022,4,경기도,남양주시,317456,273.42,30101,37.4142849,127.4681396
2022,4,경기도,의왕시,67039,281.61,30921,37.4142849,127.4681396
2022,4,경기도,김포시,212066,293.32,33394,37.4142849,127.4681396
2022,4,경기도,수원시 장안구,129812,226.42,24327,37.4142849,127.4681396
2022,4,경기도,성남시 중원구,106049,209.22,22302,37.4142849,127.4681396
2022,4,경기도,하남시,141120,262.63,28743,37.4142849,127.4681396
2022,4,경기도,이천시,119130,217.35,24395,37.4142849,127.4681396
2022,4,경기도,안산시 상록구,184528,210.1,22323,37.4142849,127.4681396
2022,4,경기도,안산시 단원구,172160,216.11,22283,37.4142849,127.4681396
2022,4,경기도,고양시 덕양구,185112,236.57,24796,37.4142849,127.4681396
2022,4,경기도,포천시,82241,198.25,23134,37.4142849,127.4681396
2022,4,경기도,안양시 만안구,108693,241.29,25913,37.4142849,127.4681396
2022,4,경기도,안양시 동안구,129049,267.52,28536,37.4142849,127.4681396
2022,4,경기도,고양시 일산동구,133907,260.16,29406,37.4142849,127.4681396
2022,4,경기도,시흥시,269643,233.25,23990,37.4142849,127.4681396
2022,4,경기도,군포시,120473,249.48,26018,37.4142849,127.4681396
2022,4,경기도,여주시,65072,200.41,23769,37.4142849,127.4681396
2022,4,경기도,가평군,39436,185.49,23294,37.4142849,127.4681396
2022,4,경기도,수원시 팔달구,107423,202.34,21367,37.4142849,127.4681396
2022,4,경기도,광명시,108799,253.91,26283,37.4142849,127.4681396
2022,4,경기도,구리시,84943,248.93,25841,37.4142849,127.4681396
2022,4,경기도,용인시 처인구,132083,226.92,25823,37.4142849,127.4681396
2022,4,경기도,파주시,227729,244.98,27218,37.4142849,127.4681396
2022,4,경기도,연천군,27004,169.53,21268,37.4142849,127.4681396
2022,4,경기도,과천시,30254,245.77,29809,37.4142849,127.4681396
2022,4,경기도,광주시,187113,249.98,29387,37.4142849,127.4681396
2022,4,경기도,양평군,71105,206.79,27901,37.4142849,127.4681396
2022,4,경기도,수원시 영통구,167583,251.68,27040,37.4142849,127.4681396
2022,4,경기도,부천시,375989,235.79,25600,37.4142849,127.4681396
2022,4,경기도,평택시,343682,218.79,23503,37.4142849,127.4681396
2022,4,경기도,안성시,115242,207.63,21994,37.4142849,127.4681396
2022,4,경기도,화성시,435034,255.72,27968,37.4142849,127.4681396
2022,4,경기도,수원시 권선구,180428,242.31,25595,37.4142849,127.4681396
2022,4,경기도,의정부시,219539,246.95,25295,37.4142849,127.4681396
2022,4,경기도,동두천시,49723,216.93,22246,37.4142849,127.4681396
2022,4,경기도,오산시,124580,228.58,23397,37.4142849,127.4681396
2022,4,경기도,용인시 기흥구,177806,293.04,33043,37.4142849,127.4681396
2022,4,경기도,용인시 수지구,142026,323.15,37934,37.4142849,127.4681396
2022,4,경기도,양주시,115704,232.58,24917,37.4142849,127.4681396
2022,5,경기도,고양시 덕양구,186637,216.71,22172,37.4142849,127.4681396
2022,5,경기도,용인시 기흥구,177789,267.86,28912,37.4142849,127.4681396
2022,5,경기도,파주시,228946,224.5,24613,37.4142849,127.4681396
2022,5,경기도,화성시,437153,231.38,24659,37.4142849,127.4681396
2022,5,경기도,광주시,187225,225.39,25659,37.4142849,127.4681396
2022,5,경기도,수원시 영통구,167578,233.6,24427,37.4142849,127.4681396
2022,5,경기도,성남시 수정구,122494,192.29,20074,37.4142849,127.4681396
2022,5,경기도,성남시 분당구,197948,258.52,28402,37.4142849,127.4681396
2022,5,경기도,안양시 동안구,129506,244.15,25304,37.4142849,127.4681396
2022,5,경기도,군포시,120468,225.77,22726,37.4142849,127.4681396
2022,5,경기도,연천군,27038,149.4,19417,37.4142849,127.4681396
2022,5,경기도,의정부시,219445,223.65,22143,37.4142849,127.4681396
2022,5,경기도,남양주시,317408,247.35,26223,37.4142849,127.4681396
2022,5,경기도,용인시 처인구,132350,203.59,22883,37.4142849,127.4681396
2022,5,경기도,광명시,108614,232.04,23424,37.4142849,127.4681396
2022,5,경기도,동두천시,49750,200.3,20035,37.4142849,127.4681396
2022,5,경기도,하남시,141758,243.4,25890,37.4142849,127.4681396
2022,5,경기도,이천시,119294,195.04,21487,37.4142849,127.4681396
2022,5,경기도,고양시 일산동구,133911,244.1,27253,37.4142849,127.4681396
2022,5,경기도,과천시,30253,225.71,26428,37.4142849,127.4681396
2022,5,경기도,의왕시,66956,252.55,26794,37.4142849,127.4681396
2022,5,경기도,양평군,71218,181.8,24940,37.4142849,127.4681396
2022,5,경기도,수원시 권선구,181613,220.44,22701,37.4142849,127.4681396
2022,5,경기도,안양시 만안구,108579,218.08,22713,37.4142849,127.4681396
2022,5,경기도,부천시,375904,216.27,22855,37.4142849,127.4681396
2022,5,경기도,평택시,344739,197.16,20864,37.4142849,127.4681396
2022,5,경기도,안산시 상록구,184551,190.73,19699,37.4142849,127.4681396
2022,5,경기도,안산시 단원구,172138,198.36,20039,37.4142849,127.4681396
2022,5,경기도,시흥시,270121,213.35,21284,37.4142849,127.4681396
2022,5,경기도,안성시,115283,185.86,19416,37.4142849,127.4681396
2022,5,경기도,성남시 중원구,106005,189.96,19548,37.4142849,127.4681396
2022,5,경기도,고양시 일산서구,118171,260.98,27905,37.4142849,127.4681396
2022,5,경기도,구리시,84968,230.83,23389,37.4142849,127.4681396
2022,5,경기도,오산시,124603,208.8,20950,37.4142849,127.4681396
2022,5,경기도,김포시,212102,264.13,28737,37.4142849,127.4681396
2022,5,경기도,포천시,82303,177.61,20631,37.4142849,127.4681396
2022,5,경기도,수원시 장안구,129847,207.53,21799,37.4142849,127.4681396
2022,5,경기도,수원시 팔달구,107303,184.78,18968,37.4142849,127.4681396
2022,5,경기도,용인시 수지구,142071,291.92,33071,37.4142849,127.4681396
2022,5,경기도,양주시,116049,215.21,22955,37.4142849,127.4681396
2022,5,경기도,여주시,65143,178.33,21256,37.4142849,127.4681396
2022,5,경기도,가평군,39566,167.56,21332,37.4142849,127.4681396
2022,6,경기도,평택시,345946,207.02,22383,37.4142849,127.4681396
2022,6,경기도,안성시,115363,192.04,20318,37.4142849,127.4681396
2022,6,경기도,화성시,437504,241.45,26270,37.4142849,127.4681396
2022,6,경기도,양평군,71512,182.34,25081,37.4142849,127.4681396
2022,6,경기도,수원시 팔달구,107583,197.71,20672,37.4142849,127.4681396
2022,6,경기도,용인시 처인구,132632,210.28,23890,37.4142849,127.4681396
2022,6,경기도,광주시,187424,232.53,26805,37.4142849,127.4681396
2022,6,경기도,여주시,65896,181.2,21799,37.4142849,127.4681396
2022,6,경기도,수원시 장안구,130544,214.64,23121,37.4142849,127.4681396
2022,6,경기도,성남시 수정구,122500,205.47,22132,37.4142849,127.4681396
2022,6,경기도,부천시,376096,224.54,24256,37.4142849,127.4681396
2022,6,경기도,시흥시,271099,221.29,22603,37.4142849,127.4681396
2022,6,경기도,연천군,27095,151.78,19654,37.4142849,127.4681396
2022,6,경기도,의정부시,220714,230.08,23099,37.4142849,127.4681396
2022,6,경기도,고양시 덕양구,187159,224.2,23411,37.4142849,127.4681396
2022,6,경기도,오산시,124631,217.99,22244,37.4142849,127.4681396
2022,6,경기도,군포시,120488,228.92,23229,37.4142849,127.4681396
2022,6,경기도,용인시 기흥구,178074,274.61,30134,37.4142849,127.4681396
2022,6,경기도,김포시,212876,267.77,29299,37.4142849,127.4681396
2022,6,경기도,수원시 영통구,167584,246.11,26518,37.4142849,127.4681396
2022,6,경기도,성남시 분당구,197973,273.32,31095,37.4142849,127.4681396
2022,6,경기도,안양시 만안구,108441,226.06,23857,37.4142849,127.4681396
2022,6,경기도,구리시,84966,243.05,25328,37.4142849,127.4681396
2022,6,경기도,이천시,119439,204.58,22949,37.4142849,127.4681396
2022,6,경기도,가평군,39878,169.91,21505,37.4142849,127.4681396
2022,6,경기도,안산시 단원구,172122,208.34,21476,37.4142849,127.4681396
2022,6,경기도,고양시 일산동구,133944,259.4,30264,37.4142849,127.4681396
2022,6,경기도,과천시,30278,243.07,29706,37.4142849,127.4681396
2022,6,경기도,포천시,82338,181.98,21066,37.4142849,127.4681396
2022,6,경기도,성남시 중원구,108351,193.46,20507,37.4142849,127.4681396
2022,6,경기도,안양시 동안구,129462,252.35,26681,37.4142849,127.4681396
2022,6,경기도,동두천시,49870,206.56,20850,37.4142849,127.4681396
2022,6,경기도,고양시 일산서구,118184,270.77,29463,37.4142849,127.4681396
2022,6,경기도,남양주시,317458,253.79,27234,37.4142849,127.4681396
2022,6,경기도,하남시,142186,258.49,28394,37.4142849,127.4681396
2022,6,경기도,수원시 권선구,181797,231.38,24535,37.4142849,127.4681396
2022,6,경기도,광명시,109802,239.48,24770,37.4142849,127.4681396
2022,6,경기도,안산시 상록구,184489,197.9,20842,37.4142849,127.4681396
2022,6,경기도,의왕시,66871,259.31,28071,37.4142849,127.4681396
2022,6,경기도,용인시 수지구,142191,296.44,33833,37.4142849,127.4681396
2022,6,경기도,파주시,229154,234.48,26503,37.4142849,127.4681396
2022,6,경기도,양주시,117056,224.35,24159,37.4142849,127.4681396
2022,7,경기도,수원시 권선구,182229,301.55,34487,37.4142849,127.4681396
2022,7,경기도,고양시 일산동구,133955,345.54,44726,37.4142849,127.4681396
2022,7,경기도,하남시,142366,324.97,38257,37.4142849,127.4681396
2022,7,경기도,용인시 수지구,142275,355.32,43376,37.4142849,127.4681396
2022,7,경기도,화성시,438753,300.98,35413,37.4142849,127.4681396
2022,7,경기도,가평군,39974,206.08,25193,37.4142849,127.4681396
2022,7,경기도,양평군,71667,218.1,28632,37.4142849,127.4681396
2022,7,경기도,안양시 만안구,108303,278.6,31299,37.4142849,127.4681396
2022,7,경기도,안양시 동안구,129613,308.8,35039,37.4142849,127.4681396
